ORGANIZACION_POLITICA,CARGO_AUTORIDAD,NOMBRES,APELLIDOS,NOMBRE_BIEN,DESCRIPCION_BIEN,CARACTERISTICAS_BIEN,VALOR_BIEN
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",CONGRESISTA,MARTIN ARNALDO,MORALES TORRES ,AUTOMOVIL,BMW-318I - 200,B7H058,27000
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",CONGRESISTA,MONICA,ALARCON ANTEZANA,AUTO,DAEWOO,C90481,14000
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",CONGRESISTA,ORESTES,QUINO TICA,MOTOCICLETA,HONDA-FALCON 2012,-,22000
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",CONGRESISTA,OSCAR AVELINO,MOLLOHUANCA CRUZ ,MOTOCICLETA,CHARA - 200,MZ-12152,3000
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",CONGRESISTA,REYES EMILIANO,MURILLO CALDERON ,AUTO,TOYOTA COROLLA 1987,KO1497 AMARILLO,14000
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",CONGRESISTA,SANTIAGO,RIVAS PANDURO ,MOTOCICLETA,HONDA XR 2015,9652-3L 150 CC.,7000
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",CONGRESISTA,SONIA,MALCA SILVA ,AUTO,FORD MERCURY MARQUIZ 1983,F25616,3200
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",CONGRESISTA,VALDEMAR,DOMINGUEZ RAMIREZ ,AUTOMOVIL,CHEVROLET SONIC HATCHBACK 2011,T2V207,11490
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",CONGRESISTA,VICENTE CARLOS,CHOQUE HUARCAYA ,CUATRIMOTO,2015,sin placa,2800
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",CONGRESISTA,VICENTE CARLOS,CHOQUE HUARCAYA ,MOTO 70C,2015,8069-3C,2200
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",CONGRESISTA,ZACARIAS REYMUNDO,LAPA INGA,CAMIONETA,CAMIONETA HILUX,FUF901,114000
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PRESIDENTE DE LA REPUBLICA,VERONIKA FANNY,MENDOZA FRISCH,Camioneta rural,Daihatsu Terios 2013,F2F5171 / Clase M1,56000
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",PRIMER VICEPRESIDENTE DE LA REPUBLICA,MARCO ANTONIO,ARANA ZEGARRA,Camioneta Rural,Land Rover Freelander 2002 ,B5W595 (50%),10000
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",SEGUNDO VICEPRESIDENTE DE LA REPUBLICA,ALAN CARSOL BERNABE,FAIRLIE REINOSO,Automovil,"Renault , 2012",D6T269,48470
"EL FRENTE AMPLIO POR JUSTICIA, VIDA Y LIBERTAD",SEGUNDO VICEPRESIDENTE DE LA REPUBLICA,ALAN CARSOL BERNABE,FAIRLIE REINOSO,Automovil,"Citroen, C3, 2015",AJO099,43550
FRENTE ESPERANZA,CONGRESISTA,CARLOS RICARDO,CUARESMA SANCHEZ,Auto,Honda Accord,AZ-8652,5000
FRENTE ESPERANZA,CONGRESISTA,CARLOS RICARDO,CUARESMA SANCHEZ,Auto,Geely EC7,X1X-419,40000
FRENTE ESPERANZA,CONGRESISTA,EDWIN ORLANDO,CAMACHO FLORES,MOTO,WX-200,8297-3M,1500
FRENTE ESPERANZA,CONGRESISTA,ENOCH TEODORO,SANCHEZ PRUDENCIO ,Automovil,JAC S3 2015,ALQ-213,40000
FRENTE ESPERANZA,CONGRESISTA,FERMIN CIRILO,CHAMBI LINARES,CAMION,KAKI,0000,450000
FRENTE ESPERANZA,CONGRESISTA,GERSON,DELGADO CHUJUTALLI ,AUTOMOVIL,1998,CP25383,8000
FRENTE ESPERANZA,CONGRESISTA,HUGO RODOFREDO,RIVERA GARCIA,MOTO LINEAL,REPPA 2008,5477-28,2500
FRENTE ESPERANZA,CONGRESISTA,HUGO VICTOR,ROBLES DEL CASTILLO,AUTO,TOYOTA 1997,D56-346,15300
FRENTE ESPERANZA,CONGRESISTA,ISABEL,ALVARADO DE SANCHEZ,MOTO,HONDA,88552,4800
FRENTE ESPERANZA,CONGRESISTA,JAVIER,PAREDES UGARTE ,CAMIONETA,MITSUBISHI MONTERO,A6D293,27200
FRENTE ESPERANZA,CONGRESISTA,JAVIER,PAREDES UGARTE ,MOTOCICLETA,HONDA V-MEN,5326-22,4000
FRENTE ESPERANZA,CONGRESISTA,JAVIER,PAREDES UGARTE ,CAMIONETA,NISSAN,OH4311,10000
FRENTE ESPERANZA,CONGRESISTA,JUAN CARLOS,GUEVARA JIMENEZ,AUTO,CHEVROLET SONIC 2013,DGP-335,19596
FRENTE ESPERANZA,CONGRESISTA,JUAN CARLOS,GUEVARA JIMENEZ,AUTO,HYUNDAI ACCENT2006,CGD-290,9000
FRENTE ESPERANZA,CONGRESISTA,LUIS HERNANDO,ESTEBAN DURAND ,MOTO LINEAL,YAMAHA,000,7000
FRENTE ESPERANZA,CONGRESISTA,LUIS HERNANDO,ESTEBAN DURAND ,MOTO LINEAL,YAMAHA,0000,8000
FRENTE ESPERANZA,CONGRESISTA,LUZMARINA,PALOMINO QUISPE,MINIBUS,MITSUBISHI ROSA 2014,V9A-957 DIESEL,274130
FRENTE ESPERANZA,CONGRESISTA,LUZMARINA,PALOMINO QUISPE,AUTO,TOYOTA PRIUS 2013,D8D-211 HIBRIDO,104100
FRENTE ESPERANZA,CONGRESISTA,LUZMARINA,PALOMINO QUISPE,MINIBUS,MITSUBISHI ROSA 2014,ADK-567 DIESEL,274130
FRENTE ESPERANZA,CONGRESISTA,MARIA ELENA,VERA DELGADO,CAMIONETA,GREAT WALL,ROJA,68000
FRENTE ESPERANZA,CONGRESISTA,MARIA ELENA,VERA DELGADO,AUTO,VOLKSWAGEN,GUINDA,8500
FRENTE ESPERANZA,CONGRESISTA,MARIBEL,QUISPE JULI ,AUTO,TOYOTA CORSA 1996,XX,4500
FRENTE ESPERANZA,CONGRESISTA,MILAGROS MALENA,GAMBOA MOQUILLAZA,CAMIONETA PICKUP,CHEVROLET 1991,OQ9549,8000
FRENTE ESPERANZA,CONGRESISTA,MILAGROS MALENA,GAMBOA MOQUILLAZA,AUTOMOVIL,SUSUKI 2006,BIQ483,10000
FRENTE ESPERANZA,CONGRESISTA,RICHARD OLGER,ZEVALLOS ROJAS ,AUTOMOVIL,KIA CERATO,F9X-032,45000
FRENTE ESPERANZA,CONGRESISTA,ROY MELVIN,BEJARANO RODRIGUEZ,AUTOMOVIL,VOLKSWAGEN 1500,T10-141,5000
FRENTE ESPERANZA,CONGRESISTA,VICTOR JUBER,MOSCOSO TORRES,CAMIONETA,CHEVROLET 2008,IGN 676,52500
FRENTE ESPERANZA,PRESIDENTE DE LA REPUBLICA,LUIS FERNANDO,OLIVERA VEGA,Auto,Volvo S40 2005,BOQ-988,40000
FRENTE ESPERANZA,PRESIDENTE DE LA REPUBLICA,LUIS FERNANDO,OLIVERA VEGA,Camioneta,Volvo Station Wagon 2000,SGC-142,30000
FRENTE ESPERANZA,PRESIDENTE DE LA REPUBLICA,LUIS FERNANDO,OLIVERA VEGA,Auto,Toyota Corolla 2005,FJH-8350,35000
FRENTE ESPERANZA,PRIMER VICEPRESIDENTE DE LA REPUBLICA,CARLOS RICARDO,CUARESMA SANCHEZ,Auto,Geely EC7,X1X-419,40000
FRENTE ESPERANZA,PRIMER VICEPRESIDENTE DE LA REPUBLICA,CARLOS RICARDO,CUARESMA SANCHEZ,Auto,Honda Accord,AZ-8652,5000
FUERZA POPULAR,CONGRESISTA,ANGEL,NEYRA OLAYCHEA ,CAMIONETA,NISSAN X-TRAIL 2011,B7Q569,37161
FUERZA POPULAR,CONGRESISTA,ANTONIO,MEDINA ORTIZ ,CAMIONETA,VOLKWAGEN - AMAROK-2012,D6K-908,110013.796875
FUERZA POPULAR,CONGRESISTA,BERTHA LILI,MEDINA GOICOCHEA ,CAMIONETA,ZOTYE - HUNTER 2012,M2I174,36000
FUERZA POPULAR,CONGRESISTA,BETTY GLADYS,ANANCULI GOMEZ ,CAMIONETA,CHEVROLET- D-20- 1992,Y1F-858,20000
FUERZA POPULAR,CONGRESISTA,BIENVENIDO,RAMIREZ TANDAZO,CAMIONETA,FORD ECO SPORT,P1P084,52350
FUERZA POPULAR,CONGRESISTA,CAMILO JOSE,CARCAMO MATTOS ,Camioneta Pickup,Toyota Hilux 2011,A9Z - 827  Plomo,45000
FUERZA POPULAR,CONGRESISTA,CARLOS ALBERTO,DOMINGUEZ HERRERA,AUTO,PEUGEOT RCZ,D9S624,63020
FUERZA POPULAR,CONGRESISTA,CARLOS ALBERTO SEGUNDO,SANCHEZ CENTURION ,Camioneta,Jeep Patriot 2012,DG5378,90700
FUERZA POPULAR,CONGRESISTA,CARLOS HUMBERTO,TICLLA RAFAEL ,camioneta,Nissan Pickut,M1Y -427,12000
FUERZA POPULAR,CONGRESISTA,CARLOS MARIO DEL CARMEN,TUBINO ARIAS SCHREIBER ,CAMIONETA ,TOYOTA RAV 2012,D2O-280,50000
FUERZA POPULAR,CONGRESISTA,CARLOS MARIO DEL CARMEN,TUBINO ARIAS SCHREIBER ,CAMIONETA,TOYOTA RAV 2003,ROD-371,14000
FUERZA POPULAR,CONGRESISTA,CESAR ANTONIO,SEGURA IZQUIERDO ,AUTOMOVIL,TOYOTA-YARIS HB-2015,AHT-196 HATCHBACK,53817
FUERZA POPULAR,CONGRESISTA,CLAYTON FLAVIO,GALVAN VENTO,Camioneta Rural,Toyota Previan VAN/91,RQ9002,50000
FUERZA POPULAR,CONGRESISTA,DALMIRO FELICIANO,PALOMINO ORTIZ,Camioneta,Toyota Hilux 2012,FIP821,70000
FUERZA POPULAR,CONGRESISTA,DANIEL GUILLERMO,URBINA HUERTAS,CAMIONETA SUV,AUDI-Q3-2014,F9Y-561,168000
FUERZA POPULAR,CONGRESISTA,DANIEL GUILLERMO,URBINA HUERTAS,AUTO SEDAN,BNW-316I-2015,ADW-018,129500
FUERZA POPULAR,CONGRESISTA,DANTE,ABARCA AGUILAR ,CAMIONETA,NISSAN PICK UP 1996,PZ-5745     4X4,20000
FUERZA POPULAR,CONGRESISTA,DARIO,MOGROVEJO NINAN,CAMIONETA,HUINDAY TUCSON,XIP-056,56000
FUERZA POPULAR,CONGRESISTA,ELARD GALO,MELGAR VALDEZ ,CAMIONETA ,MERCEDES BENZ-ML300-2014,ADO-587,188000
FUERZA POPULAR,CONGRESISTA,ELARD GALO,MELGAR VALDEZ ,CAMIONETA ,BMW-X5-2008,LGA-750,140000
FUERZA POPULAR,CONGRESISTA,ESTEBAN DIOMEDES,RIVERA CARRERA ,Moto,Honda Passion,MV-15606,2500
FUERZA POPULAR,CONGRESISTA,ESTELITA SONIA,BUSTOS ESPINOZA ,COMBI,NISAN - HOMY - 1995,T1L746,16450
FUERZA POPULAR,CONGRESISTA,ESTHER,SAAVEDRA VELA ,AUTO ,TOYOTA YARIS 1.3 - 2012,C7B-203,45000
FUERZA POPULAR,CONGRESISTA,ESTHER STHEPH,COARITA UCHARICO,CAMIONETA,HYUNDAI 2012,D2K - 114,85000
FUERZA POPULAR,CONGRESISTA,EVITA MARIA,OJEDA CELI ,CAMIONETA,SUZUKI VITARA 2006,C3W-428,30000
FUERZA POPULAR,CONGRESISTA,EVITA MARIA,OJEDA CELI ,Camioneta,Toyota Hilux 2007,F3M-827,45000
FUERZA POPULAR,CONGRESISTA,FELIX,NINA COAGUILA,Camioneta rural,Daihatsu - Terios - 2008,LGV-565,35000
FUERZA POPULAR,CONGRESISTA,FELIX,NINA COAGUILA,Mini Van,Hyundai 2012,D3N-470,45000
FUERZA POPULAR,CONGRESISTA,FRANCISCO AMADOR,MERINO REYNA MENESES,AUTO,KIA RIO 2010,B2E - 246,36000
FUERZA POPULAR,CONGRESISTA,FRANCISCO AMADOR,MERINO REYNA MENESES,CAMIONETA,HONDA CRV 1999,A3Z - 557,18000
FUERZA POPULAR,CONGRESISTA,FRANCISCO ENRIQUE HUGO,PETROZZI FRANCO ,Chrysler (Auto),CH 300 2011,D7N-134,60000
FUERZA POPULAR,CONGRESISTA,FRANCISCO JAVIER,VILLAVICENCIO CARDENAS,CAMIONETA ,HYUNDAI - SANTA FE ,ADC - 314,60000
FUERZA POPULAR,CONGRESISTA,FREDDY FERNANDO,SARMIENTO BETANCOURT ,Camioneta,Daewoo - Musso 2011,RIZ-761,4000
FUERZA POPULAR,CONGRESISTA,FREDDY FERNANDO,SARMIENTO BETANCOURT ,Camioneta,VW - Tiguan- 2011,B70-199,45000
FUERZA POPULAR,CONGRESISTA,GABINO HUGO,ROSAS LOPEZ ,CAMIONETA,KIA SPORTAGE 2014,RURAL,75000
FUERZA POPULAR,CONGRESISTA,GABINO HUGO,ROSAS LOPEZ ,CAMIONETA RURAL,TOYOTA-RAV4-2007,RAV4,45000
FUERZA POPULAR,CONGRESISTA,GILMER,TRUJILLO ZEGARRA ,AUTOMOVIL,VOLVO 850GLT 1996,T2V-395 SEDAN,15000
FUERZA POPULAR,CONGRESISTA,GIOVANNA PILAR,REBATTA LOZA ,AUTO,CHEVROLET - CROUZE-2013,F3Q438,45000
FUERZA POPULAR,CONGRESISTA,GLADYS,CONDORI CHOQUEMAMANI,AUTO,HYNDAI-GRAN i10-2015,Z4R-476,34000
FUERZA POPULAR,CONGRESISTA,GLADYS GRISELDA,ANDRADE SALGUERO DE ALVAREZ ,CAMIONETA,JEEP AÑO 2012,DGV-217 TREN AUTOMATICO,76003
FUERZA POPULAR,CONGRESISTA,GUILLERMO AUGUSTO,BOCANGEL WEYDERT,AUTOMÓVIL,TOYOTA - YARIS - 2011,WIB - 324 ,40000
FUERZA POPULAR,CONGRESISTA,GUILLERMO AUGUSTO,BOCANGEL WEYDERT,CAMIONETA,HYUNDAI - SANTA FÉ - 2009,LG 950,80000
FUERZA POPULAR,CONGRESISTA,GUILLERMO HERNAN,MARTORELL SOBERO,AUTOMOVIL,MERCEDES BENZ,FOZ 231,24000
FUERZA POPULAR,CONGRESISTA,GUSTAVO ALBERTO,LOPEZ CASTAÑEDA,CAMIONETA,SUSUKI GRAND NOMADE 2009,D3U 409,86700
FUERZA POPULAR,CONGRESISTA,HECTOR VIRGILIO,BECERRIL RODRIGUEZ,CAMIONETA,NISSAN FRONTIER 4X4 2012,M3J-756,84571
FUERZA POPULAR,CONGRESISTA,HECTOR VIRGILIO,BECERRIL RODRIGUEZ,CAMIONETA,VOLSWAGEN TIGUAN TRACK 82011,B9H-539,78000
FUERZA POPULAR,CONGRESISTA,JAIME ALEJANDRO,VERASTEGUI MALCA,AUTO,HONDA CRV - 2011,081JHJ,54000
FUERZA POPULAR,CONGRESISTA,JAIME ALEJANDRO,VERASTEGUI MALCA,NISSAN,ALTIAN - 2012,G633EQ,45000
FUERZA POPULAR,CONGRESISTA,JOSE LUIS,ESPICHAN PEREZ,CAMIONETA ,FORD ECOSPORT-2010,A9M-213 - MECANICA,30000
FUERZA POPULAR,CONGRESISTA,JOSE LUIS,ESPICHAN PEREZ,CAMIONETA,CHEVROLET N200-2013,F3P487,20000
FUERZA POPULAR,CONGRESISTA,JOSE MARVIN,PALMA MENDOZA,MOTOCICLETA,YAMAHA - YZFR15,M50-391,11000
FUERZA POPULAR,CONGRESISTA,JOSE MARVIN,PALMA MENDOZA,AUTOMOVIL,TOYOTA - LEXUS ,F8W - 361,150000
FUERZA POPULAR,CONGRESISTA,JUAN CARLO,YUYES MEZA ,CAMIONETA,DONGFENGT-2015,AHA-817,33500
FUERZA POPULAR,CONGRESISTA,JUAN CARLO,YUYES MEZA ,CAMIONETA,RENAULT-DUSTER RURAL 2015,AHL-037,55275
FUERZA POPULAR,CONGRESISTA,JUAN CARLO,YUYES MEZA ,CAMIONETA,RENAULT-DUSTER RURAL 2015,AHQ-419,55275
FUERZA POPULAR,CONGRESISTA,JUAN CARLOS,DEL AGUILA CARDENAS ,CAMIONETA,SUZUKI BAL 2002,FSF 480,12000
FUERZA POPULAR,CONGRESISTA,JUAN MANUEL,ALARCON ATO ,Camioneta,Lada - Niva - 1992,RB 3281,12000
FUERZA POPULAR,CONGRESISTA,JUVER NILSON,FLORES SUAREZ,CAMIONETA,ZUZUKI GRAND N,V10-47,60000
FUERZA POPULAR,CONGRESISTA,KARINA JULIZA,BETETA RUBIN,AUTOMÓVIL,NISSAN - PRESEA - 1998,AM6195,11000
FUERZA POPULAR,CONGRESISTA,KARINA JULIZA,BETETA RUBIN,CAMIONETA,TOYOTA - HILUX - 2010,B4Y-864,60000
FUERZA POPULAR,CONGRESISTA,KARLA MELISSA,SCHAEFER CUCULIZA ,Automovil,Station Wagon ,SH4868,14000
FUERZA POPULAR,CONGRESISTA,KENJI GERARDO,FUJIMORI HIGUCHI ,1,Nissan Almera 2005,BOV-604,18000
FUERZA POPULAR,CONGRESISTA,LEYLA FELICITA,CHIHUAN RAMOS,CAMIONETA,JEEP/COMPASS/2011,B7A-569,51000
FUERZA POPULAR,CONGRESISTA,LEYLA FELICITA,CHIHUAN RAMOS,CAMIONETA,HONDA/PILOT/2015,AFE-177/AZUL,130000
FUERZA POPULAR,CONGRESISTA,LOURDES CAROLINA,CARMELO ANCAYA ,AUTOMOVIL,TOYOTA AURIS 2013,P1X 402,48300
FUERZA POPULAR,CONGRESISTA,LUCIO,AVILA ROJAS ,Camioneta,Toyota - RAV4- 2013,Z3P-379 - Gris Oscuro,75000
FUERZA POPULAR,CONGRESISTA,LUIS ENRIQUE,OTOYA TRELLES,AUTO,BMW 316I - 2013,F2D 067,99000
FUERZA POPULAR,CONGRESISTA,LUIS ENRIQUE,OTOYA TRELLES,CAMIONETA ,BMW X1 -  2012,C6S 269,92400
FUERZA POPULAR,CONGRESISTA,LUIS FERNANDO,GALARRETA VELARDE,CAMIONETA,KIA - SORENTO 2011,"39M-422 / COLOR BLANCO, GASOLINERA",54000
FUERZA POPULAR,CONGRESISTA,LUZ FILOMENA,SALGADO RUBIANES ,CAMIONETA,KIA - SPORTAGE ,COU 193,60000
FUERZA POPULAR,CONGRESISTA,MANUEL MOISES,SALCEDO FRANCO,AUTOMOVIL,CHEVROLET / HASHVAN 2014,Z4O169,60000
FUERZA POPULAR,CONGRESISTA,MARCO ENRIQUE,MIYASHIRO ARASHIRO,AUTOMOVIL,NISSAN 2005 ALTIMA,ABF522 AUTOMATICO,12000
FUERZA POPULAR,CONGRESISTA,MARCO ENRIQUE,MIYASHIRO ARASHIRO,CAMIONETA,TOYOTA 2009 RAV-4,A1X 024 AUTOMATICO,75000
FUERZA POPULAR,CONGRESISTA,MARIA CRISTINA,MELGAREJO PAUCAR ,CAMIONETA ,TOYOTA-HILUX-2013,W4D888,50000
FUERZA POPULAR,CONGRESISTA,MARIA DEL PILAR,SUAREZ NOLE ,Automóvil,Kia Picanto,ALY-505,37368
FUERZA POPULAR,CONGRESISTA,MARIA DEL PILAR,SUAREZ NOLE ,Automóvil,Toyota Corolla,KQ-6135,10000
FUERZA POPULAR,CONGRESISTA,MARIA URSULA INGRID,LETONA PEREYRA,CAMIONETA,DODGE JOUNEY 2010,B25158,66000
FUERZA POPULAR,CONGRESISTA,MARIA URSULA INGRID,LETONA PEREYRA,AUTO,PEUGEOT 307 - 2003,BQL875,24750
FUERZA POPULAR,CONGRESISTA,MARICELA MARCELINA,NOLASCO VASQUEZ ,MOTO LINEAL,ELITE 125,W4-2494,3000
FUERZA POPULAR,CONGRESISTA,MARIO FIDEL,MANTILLA MEDINA ,Camioneta Suv,"Great Wall, H3, 2012","Z3F-257, Plateado",55000
FUERZA POPULAR,CONGRESISTA,MARJORIE,LOVERA SALAS DE PERALTA ,Motocicleta,Honda,07034X,5200
FUERZA POPULAR,CONGRESISTA,MARJORIE,LOVERA SALAS DE PERALTA ,Auto,Susuki - Alto,AAX-176,22000
FUERZA POPULAR,CONGRESISTA,MARJORIE,LOVERA SALAS DE PERALTA ,Camioneta,Great - Wall,C0C-711,24800
FUERZA POPULAR,CONGRESISTA,MAURICIO,MIRANDA VARGAS FANO ,Automovil,MG - 750 - 2010,A0k - 279,105600
FUERZA POPULAR,CONGRESISTA,MIGUEL ANGEL,ELIAS AVALOS ,CAMIONETA -SUV,KIA- SORENTO-2011,B8V-168,108900
FUERZA POPULAR,CONGRESISTA,MIGUEL ANGEL,TORRES MORALES ,AUTO,SUZUKI - 2001,B6U - 116,10000
FUERZA POPULAR,CONGRESISTA,MILAGROS EMPERATRIZ,SALAZAR DE LA TORRE,AUTOMOVIL,SEDAN VOLVO 1986,F7B392,8750
FUERZA POPULAR,CONGRESISTA,MILAGROS EMPERATRIZ,SALAZAR DE LA TORRE,AUTOMOVIL,TOYOTA COROLA 2011,D4V620,49235
FUERZA POPULAR,CONGRESISTA,MODESTO,FIGUEROA MINAYA ,Camión ,Kamaz/5325,WH7925,30000
FUERZA POPULAR,CONGRESISTA,MODESTO,FIGUEROA MINAYA ,Motocicleta,Honda C50Z2,MV3253,1000
FUERZA POPULAR,CONGRESISTA,MOISES,MAMANI COLQUEHUANCA,ESCARABAJO,VOLWAGEN  - MOD 1300,A0N164 AÑO 1971,2000
FUERZA POPULAR,CONGRESISTA,MOISES,MAMANI COLQUEHUANCA,CAMIONETA,KIA SPORTAGE 2008,D4J508,20000
FUERZA POPULAR,CONGRESISTA,OCTAVIO EDILBERTO,SALAZAR MIRANDA ,AUTO,MAZDA,AEB-671,56983
FUERZA POPULAR,CONGRESISTA,OCTAVIO EDILBERTO,SALAZAR MIRANDA ,CAMIONETA,KIA SORENTO,B5J-407,54281
FUERZA POPULAR,CONGRESISTA,OSWALDO,LUIZAR OBREGON ,AUTO,TOYOTA CORONA 1995,BID - 830,18000
FUERZA POPULAR,CONGRESISTA,PALOMA ROSA,NOCEDA CHIANG ,Camioneta,Volkswagen Amarok 2010,B60 822,55000
FUERZA POPULAR,CONGRESISTA,PALOMA ROSA,NOCEDA CHIANG ,Suburban,Audi Q7 2008,LGC 584,60000
FUERZA POPULAR,CONGRESISTA,PATRICIA ELIZABETH,DONAYRE PASQUEL ,Camioneta,Ford-Explorer-1993,RIA-932,12000
FUERZA POPULAR,CONGRESISTA,PAUL RICARDO,NEIRA DEL BEN,CAMIONETA ,KIA - SORENTO - 2014,AAT - 240,104000
FUERZA POPULAR,CONGRESISTA,PERCY ELOY,ALCALA MATEO,CAMIONETA,TOYOTA -RV4,D4P-367,60000
FUERZA POPULAR,CONGRESISTA,PERCY ELOY,ALCALA MATEO,AUTOMÓVIL,TOYOTA - COROLLA -2012,C40-224,45000
FUERZA POPULAR,CONGRESISTA,RAMIRO,GUZMAN IBAÑEZ ,camioneta,zuzuki-2004,B9F-123,40000
FUERZA POPULAR,CONGRESISTA,RAUL CESAR,FRANCO INGA ,Camioneta ,Kia-sportage-2011,B6Q-093,59500
FUERZA POPULAR,CONGRESISTA,RAUL CESAR,FRANCO INGA ,Camioneta,Toyota-Stout-1970,PG-6330,7000
FUERZA POPULAR,CONGRESISTA,RAUL CESAR,FRANCO INGA ,Camión,Volvo -FM12-2006,A9A-828,175000
FUERZA POPULAR,CONGRESISTA,RAUL CESAR,FRANCO INGA ,Camioneta,Scania-P113-1990,XQ-7600,70000
FUERZA POPULAR,CONGRESISTA,RAUL CESAR,FRANCO INGA ,Camión,Volvo - FM - 2007,D4F-825,175000
FUERZA POPULAR,CONGRESISTA,RAUL CESAR,FRANCO INGA ,Camión ,Volvo-FM-2006,F4A-929,175000
FUERZA POPULAR,CONGRESISTA,RAUL CESAR,FRANCO INGA ,Camioneta,Mazda-B2506-1997,F2C-943,17500
FUERZA POPULAR,CONGRESISTA,RAUL CESAR,FRANCO INGA ,Camión,Kia-Mayti,XQ6712,17250
FUERZA POPULAR,CONGRESISTA,ROBERTO CARLOS MARTIN,ACRI SANCHEZ,CAMIONETA,HYUNDAI TUCSON 2015,ABC-158,80000
FUERZA POPULAR,CONGRESISTA,ROLANDO,REATEGUI FLORES ,CAMINONETA PICK UP,NISSAN-FLC-021-SF-1987,BOJ-702- COLOR AMARILLO,10000
FUERZA POPULAR,CONGRESISTA,ROSA MARIA,BARTRA BARRIGA ,CAMIONETA PICK UP,VW - AMAROK 2011,T2G 881,65500
FUERZA POPULAR,CONGRESISTA,SEGUNDO LEOCADIO,TAPIA BERNAL ,1,PEUGEOT - 206XR - 2006,CGB698,18007.109375
FUERZA POPULAR,CONGRESISTA,SEGUNDO LEOCADIO,TAPIA BERNAL ,1,KIA - SPORTAGE - 2003,D9G464,68203.7265625
FUERZA POPULAR,CONGRESISTA,VICTOR AUGUSTO,ALBRECHT RODRIGUEZ ,AUTOMÓVIL,AUDI - 2006,B7M-287,41000
FUERZA POPULAR,CONGRESISTA,VICTOR ELVIS,MORI ZUMAETA ,Moto Furgon,Mavila Cargo,L51718,8000
FUERZA POPULAR,CONGRESISTA,VICTOR ELVIS,MORI ZUMAETA ,Motocicleta,Yamaha FZ16 - 2012,L49884,8000
FUERZA POPULAR,CONGRESISTA,VICTOR ELVIS,MORI ZUMAETA ,Motocicleta,Honda Tornado,MY85492,15000
FUERZA POPULAR,CONGRESISTA,VICTOR ELVIS,MORI ZUMAETA ,Moto,Summo,MY 71526,3500
FUERZA POPULAR,CONGRESISTA,VICTOR ELVIS,MORI ZUMAETA ,Moto,Honda,MY 78601,6500
FUERZA POPULAR,CONGRESISTA,VICTOR ELVIS,MORI ZUMAETA ,Camioneta,Hama/7/2012,F4H-031,42000
FUERZA POPULAR,CONGRESISTA,WALTER JUAN,VASQUEZ CRUZ ,STATION WAGON,SUZUKI MARUTI 2008,F4G-570,20115
FUERZA POPULAR,CONGRESISTA,WUILIAN ALFONSO,MONTEROLA ABREGU ,CAMIONETA 4 X 4 ,LEXUS 2013,D6H - 508,246430
FUERZA POPULAR,CONGRESISTA,WUILIAN ALFONSO,MONTEROLA ABREGU ,CAMIONETA,BMW 2009,F1P - 073,203700
FUERZA POPULAR,CONGRESISTA,WUILIAN ALFONSO,MONTEROLA ABREGU ,4X4,TOYOTA 2015,AKN - 731,114840
FUERZA POPULAR,CONGRESISTA,WUILIAN ALFONSO,MONTEROLA ABREGU ,AUTO,BMW,C8Y - 377,232800
FUERZA POPULAR,CONGRESISTA,YESENIA,PONCE VILLARREAL DE VARGAS,CAMIONETA 4X4,DODGE DURANGO MODELO 2012,D2I591,170000
FUERZA POPULAR,PRESIDENTE DE LA REPUBLICA,KEIKO SOFIA,FUJIMORI HIGUCHI,Camioneta,Nissan - XTrail,B8Y-522,64980
FUERZA POPULAR,PRIMER VICEPRESIDENTE DE LA REPUBLICA,JOSE,CHLIMPER ACKERMAN,Camioneta,Dodge - RAM2500 - 2008,PQY-476,68000
FUERZA POPULAR,PRIMER VICEPRESIDENTE DE LA REPUBLICA,JOSE,CHLIMPER ACKERMAN,Camioneta,Honda - Pilot - 2012,C5X-530,119000
FUERZA POPULAR,PRIMER VICEPRESIDENTE DE LA REPUBLICA,JOSE,CHLIMPER ACKERMAN,Camioneta,Nissan - Navara - 2011,D4U-881,52700
PARTIDO HUMANISTA PERUANO,CONGRESISTA,ANA MARIA,ARENAS ANGULO DE ESPINOZA,Auto,Toyota 1995,C20-168,24500
PARTIDO HUMANISTA PERUANO,CONGRESISTA,ANA MARIA,ARENAS ANGULO DE ESPINOZA,Camioneta,Jeep Liberty 2004,LG2-047,28100
